"userid","date.inscr","date.dern.lect","Resiliation","Reachat","Country","mail.spont","score.ouv.news","n.ventes","revenues","gender"
315,"2017-03-04","2017-04-21",1,0,"Germany",0,1.76693415225094,16,16.1330307567094,0
316,"2019-04-08","2019-04-28",0,0,"Spain",0,2.80512550447957,26,0,1
317,"2014-02-10","2014-03-07",0,0,"Germany",1,1.59922030939557,7,0,1
318,"2014-11-08","2014-12-13",0,0,"Spain",0,1.67482818090979,13,31.6208550057923,1
319,"2010-07-21","2010-08-02",0,0,"UK",0,1.34399585651456,10,31.1238160215751,1
320,"2015-06-21","2015-06-28",0,0,"Germany",0,2.83870817466118,25,0,1
321,"2012-08-02","2012-09-06",1,0,"Spain",1,0.950369248452873,10,31.8741717674159,0
322,"2013-07-28","2013-08-20",0,0,"UK",0,2.99356614780473,26,26.7207840765765,1
323,"2018-05-16","2018-06-06",0,0,"Germany",0,1.35854418209962,10,26.6448660982464,2
324,"2014-05-26","2014-07-14",1,0,"UK",0,2.85045668910468,28,0,0
325,"2019-01-28","2019-02-26",0,0,"France",0,3.52943063083723,32,0,1
326,"2013-01-14","2013-02-11",0,0,"UK",0,2.09665401467613,17,18.662782307838,1
327,"2011-11-04","2011-12-14",1,0,"Germany",0,0.944659433475033,7,32.1663668081959,0
328,"2016-03-20","2016-04-23",1,0,"Spain",0,1.52302133390672,14,0,1
329,"2011-08-07","2011-08-25",0,0,"UK",0,0.68194530550472,3,0,0
330,"2010-11-01","2010-12-08",1,0,"Spain",0,1.83039919493996,17,22.3892637144929,1
331,"2013-05-17","2013-06-13",1,0,"France",0,0.820335412819637,6,34.9859200048279,1
332,"2016-06-07","2016-07-02",0,1,"France",1,5.97957674451178,42,31.0879247022889,1
333,"2015-01-18","2015-02-27",0,0,"Spain",0,3.53736691787942,32,39.5854316178703,0
334,"2018-03-18","2018-05-06",0,0,"France",0,0.892348207864003,5,30.9919559339696,0
335,"2010-10-30","2010-12-29",0,0,"Spain",0,0.893231987796412,5,14.0778874381684,0
336,"2010-09-08","2010-09-25",0,0,"Spain",0,1.6801097868292,13,0,1
337,"2014-02-03","2014-04-04",0,0,"UK",0,1.70042230770977,14,30.8498126806306,0
338,"2009-05-19","2009-06-21",0,0,"UK",0,3.64526442457012,33,0,2
339,"2014-11-28","2015-01-23",0,0,"Spain",0,0.84551483911868,5,33.3949625804248,0
340,"2018-12-08","2019-01-06",0,0,"UK",0,2.3605508930064,20,30.4118392252826,0
341,"2012-02-13","2012-03-30",0,0,"UK",1,1.6200555627951,17,31.3752195910543,0
342,"2018-06-16","2018-08-19",1,1,"France",0,2.36404253883541,41,22.475252609739,0
343,"2015-06-16","2015-07-06",0,0,"Spain",0,2.66383376354933,35,16.6612448671549,0
344,"2009-09-25","2009-10-24",0,0,"Spain",0,0.902851672426745,6,44.2095415596034,0
345,"2013-06-30","2013-08-25",0,0,"Spain",0,1.62560085817424,13,0,0
346,"2013-05-04","2013-05-22",1,0,"Spain",1,1.74521625851295,10,37.4776419616476,1
347,"2012-07-25","2012-08-08",1,1,"UK",0,0.972716779406613,9,0,1
348,"2014-04-05","2014-05-09",0,0,"France",0,3.59865212693832,32,18.2596160770726,1
349,"2017-01-24","2017-03-29",0,0,"France",0,2.88212429250389,25,21.3770262175265,0
350,"2017-12-15","2018-01-06",0,0,"Spain",0,2.77263552823359,24,40.6456651052975,1
351,"2018-01-01","2018-02-20",0,1,"France",1,1.48146600022986,8,0,1
352,"2012-07-17","2012-08-07",1,0,"UK",0,0.89160000431503,7,0,1
353,"2019-09-21","2019-11-01",0,0,"Spain",0,1.14850131022247,8,30.1664242280832,0
354,"2019-06-17","2019-07-24",0,0,"UK",0,0.942258726954135,6,0,0
355,"2010-11-08","2010-12-05",0,0,"UK",1,2.99239065888751,16,26.0210110281073,1
356,"2015-10-19","2015-11-22",0,0,"Germany",0,2.06627235204399,17,0,1
357,"2009-04-17","2009-06-21",1,0,"Germany",1,0.69555294643316,6,28.8861179932442,0
358,"2016-01-14","2016-02-25",1,0,"UK",0,1.11588561588803,9,38.6317268703437,1
359,"2011-03-14","2011-05-06",0,0,"France",0,1.45846009202135,11,0,0
360,"2015-02-11","2015-03-07",1,0,"France",1,4.55767814964213,31,0,1
361,"2016-07-23","2016-09-18",0,0,"UK",0,2.1851271166568,18,0,0
362,"2010-02-06","2010-03-01",0,1,"Germany",0,1.01364939002205,8,0,1
363,"2011-10-30","2011-11-21",0,0,"UK",0,2.90035632730952,26,0,1
364,"2012-08-18","2012-09-15",0,0,"Spain",0,2.94645844578128,26,22.1346304901404,0
365,"2015-08-06","2015-10-11",0,0,"Spain",0,1.93704636066411,24,19.4136019164566,0
366,"2016-05-31","2016-06-16",1,0,"France",0,0.925295623108013,7,0,1
367,"2012-09-17","2012-09-25",0,0,"France",1,2.85073629072248,16,24.8150778119466,1
368,"2019-05-07","2019-07-11",0,1,"UK",0,2.34228642578334,24,19.3347621911621,0
369,"2016-03-06","2016-04-09",0,0,"Spain",0,1.36354006101092,10,27.6069220483597,0
370,"2013-05-17","2013-06-10",0,0,"Spain",0,0.920001961477618,6,38.8040645327246,1
371,"2012-01-31","2012-02-25",0,1,"Germany",0,3.10673746231436,32,28.1591350710009,1
372,"2010-04-08","2010-06-11",0,0,"UK",0,1.45909275556479,17,10.7062870071113,0
373,"2018-04-05","2018-05-11",0,0,"UK",0,1.06736642343311,12,16.2245710248665,0
374,"2011-07-26","2011-08-20",0,0,"Germany",0,1.7879565452655,14,0,1
375,"2011-04-15","2011-06-06",0,0,"Germany",0,0.754287805887653,7,16.3004984929157,0
376,"2014-01-27","2014-03-13",0,0,"France",0,2.12892032906053,18,0,0
377,"2015-12-27","2016-03-07",0,0,"Germany",0,1.73953019542076,14,0,0
378,"2017-10-26","2017-11-30",0,0,"Germany",0,1.38935640091513,10,33.4110876615536,0
379,"2014-03-23","2014-04-18",0,0,"UK",0,2.54154489490486,22,49.2335308452982,1
380,"2019-02-24","2019-04-01",0,0,"UK",0,2.66931868703417,23,40.8434364003976,0
381,"2015-11-09","2015-12-30",0,1,"France",0,1.99138829060006,20,33.3180079386523,0
382,"2019-04-29","2019-05-25",1,0,"Germany",0,1.38740327539202,12,0,1
383,"2018-08-29","2018-10-14",1,1,"Germany",0,2.66954804544907,31,24.7390592680433,0
384,"2017-07-02","2017-08-24",0,1,"Spain",0,1.21091357748501,17,39.8577933791158,0
385,"2017-09-13","2017-09-26",0,0,"France",0,1.30454041066498,10,19.7605059205169,0
386,"2012-03-02","2012-04-05",0,1,"Spain",0,2.65492799026175,27,0,1
387,"2009-05-24","2009-06-17",1,0,"Spain",0,1.5628163183879,14,45.4400566640048,0
388,"2016-05-23","2016-07-24",0,0,"Spain",0,1.40798317192009,11,41.9941136893891,0
389,"2014-12-18","2015-02-18",0,0,"Spain",0,1.04717813062188,7,0,0
390,"2013-05-14","2013-06-21",1,1,"France",0,1.04935058819651,10,33.1578664694265,0
391,"2012-04-24","2012-05-23",0,0,"Germany",0,1.63199774179618,13,16.9936966917745,0
392,"2015-10-17","2015-12-18",1,0,"UK",0,1.23978470433343,16,28.6753731627231,0
393,"2011-06-13","2011-07-08",0,0,"France",0,3.57366005954809,32,0,1
394,"2016-02-12","2016-03-15",0,1,"Germany",0,2.0968511191474,20,23.5029695512952,1
395,"2017-01-06","2017-01-28",1,0,"UK",0,1.26169897662066,11,26.6529946174086,1
396,"2012-01-16","2012-02-13",0,0,"France",0,5.46084088669017,51,0,0
397,"2013-08-03","2013-10-14",0,0,"Spain",0,2.21358771005187,19,30.7327394707164,0
398,"2010-08-16","2010-09-27",0,0,"Germany",0,2.4497542163466,21,8.43305087339098,0
399,"2016-02-20","2016-04-17",0,0,"Spain",1,1.1448304900251,11,44.2562569702229,0
400,"2010-11-04","2010-11-28",1,1,"Spain",0,2.31392322816218,27,0,0
401,"2015-08-30","2015-09-16",1,0,"France",0,2.31547250701779,23,18.1239183913294,1
402,"2011-08-24","2011-10-12",0,1,"Spain",0,0.926057286492826,12,0,0
403,"2019-01-23","2019-02-04",1,0,"Germany",1,2.73368950942736,17,25.0452913300604,1
404,"2016-10-07","2016-10-28",0,1,"UK",1,1.27332698773001,6,34.4376924885167,1
405,"2015-03-02","2015-04-10",1,1,"UK",0,1.28123313349994,14,20.5293399567194,1
406,"2015-10-25","2015-11-16",0,0,"UK",0,3.05932389582177,27,23.8614285736593,1
407,"2016-03-27","2016-05-01",0,0,"Spain",0,1.30085505660276,10,6.19374917319866,0
408,"2019-07-01","2019-07-17",0,0,"France",1,4.10001201488313,24,53.6081407359808,1
409,"2015-05-11","2015-05-23",0,0,"France",1,4.72835160165117,28,16.4983903617221,1
410,"2011-03-15","2011-03-30",0,0,"France",0,1.97448608596097,16,24.7709913339251,1
411,"2011-05-12","2011-07-22",0,0,"France",0,1.27337632474918,9,22.5444155826535,0
412,"2012-05-30","2012-06-03",0,1,"Spain",0,2.41505859201269,24,0,1
413,"2016-04-04","2016-05-30",0,1,"Spain",1,0.529102529118245,4,0,0
414,"2009-10-30","2009-12-09",0,1,"Germany",0,0.738363840812898,5,30.0344768573569,1
415,"2014-08-18","2014-10-04",0,0,"UK",0,1.33089632479423,16,25.3918939854237,0
416,"2014-03-12","2014-04-13",1,1,"Germany",0,2.49290050087254,29,15.9598229816643,1
417,"2011-10-03","2011-11-10",0,1,"France",0,0.666200059564207,4,0,1
418,"2017-04-17","2017-05-16",0,0,"Spain",0,1.13744367614842,8,37.0694312596252,0
419,"2009-05-07","2009-06-15",0,1,"UK",0,0.719054785624011,5,39.8447895831367,0
420,"2009-10-17","2009-12-26",0,1,"France",0,1.64005787667694,16,26.2225413628973,0
421,"2018-01-04","2018-02-11",0,0,"Germany",0,1.00126123823355,11,0,0
422,"2011-01-14","2011-02-16",1,0,"France",1,2.86629028677468,18,0,1
423,"2016-06-04","2016-07-18",0,0,"UK",0,2.08803087396307,26,38.4178074245875,0
424,"2014-12-18","2015-02-08",0,0,"France",0,1.39781493869551,10,38.9693441759492,0
425,"2017-11-01","2018-01-05",0,1,"UK",0,3.24388586937023,35,28.0434795201121,0
426,"2016-03-14","2016-04-08",0,0,"Germany",0,3.14332686829307,28,35.7153130293932,1
427,"2016-07-06","2016-07-26",0,0,"UK",0,1.96766660225505,16,40.0718833182238,1
428,"2010-06-12","2010-07-25",0,0,"France",0,2.15381375979493,18,20.7460352857555,0
429,"2009-05-01","2009-07-17",0,1,"Germany",0,0.765388021604778,9,0,0
430,"2014-03-28","2014-04-25",0,0,"France",1,1.40215123186856,22,24.4702163514888,0
431,"2009-10-05","2009-11-23",0,0,"Spain",0,3.88050501994663,35,29.4623935842629,0
432,"2019-01-21","2019-03-01",0,0,"UK",1,1.27082347750462,19,41.2153564630098,0
433,"2014-04-18","2014-07-03",1,0,"UK",1,0.779355739330909,7,43.2661638654386,0
434,"2012-01-26","2012-02-06",0,1,"France",0,2.80245680698815,29,25.4304923982251,0
435,"2016-12-07","2017-01-04",0,1,"UK",0,2.12486253747386,22,23.6791615442435,1
436,"2018-10-05","2018-11-11",0,0,"UK",0,1.42962735071637,17,0,0
437,"2015-05-28","2015-07-06",1,0,"UK",0,2.8107273820507,28,0,0
438,"2018-08-26","2018-10-17",0,0,"Germany",0,4.73566138150406,44,25.2683575849474,0
439,"2009-03-31","2009-04-19",0,1,"France",1,1.05452685464739,5,0,1
440,"2014-08-25","2014-09-22",0,1,"UK",0,0.735485587229404,5,0,1
441,"2011-04-09","2011-06-23",0,0,"France",0,2.69230677938384,23,31.2852256084963,0
442,"2013-06-26","2013-08-12",1,1,"Germany",0,2.09104381671309,24,0,0
443,"2017-04-22","2017-05-26",1,0,"France",0,0.706017037858271,5,0,1
444,"2011-04-20","2011-05-12",0,0,"Spain",0,1.97527960672977,16,0,1
445,"2016-02-05","2016-04-06",1,0,"UK",0,0.999546870739506,8,0,0
446,"2009-07-10","2009-08-09",0,0,"UK",0,3.70651374438077,34,0,0
447,"2014-11-07","2014-11-29",1,0,"Spain",0,0.670298943501206,4,31.3702613799347,1
448,"2013-05-30","2013-07-20",0,0,"Spain",0,1.91003700346249,24,0,0
449,"2012-12-10","2012-12-30",1,0,"France",0,1.75964630410207,14,27.6818771896958,2
450,"2016-10-02","2016-10-27",0,0,"UK",0,1.739980493635,14,0,1
451,"2015-05-25","2015-06-22",0,1,"Germany",0,1.25027146760418,9,22.5679132483867,2
452,"2018-12-11","2019-01-29",0,0,"Germany",0,2.75602345943997,36,0,0
453,"2017-05-01","2017-06-16",0,0,"UK",0,3.75165868833418,34,29.0601213195053,0
454,"2009-12-29","2010-01-24",0,1,"Spain",0,1.0741957147026,9,25.3346483516663,1
455,"2017-09-23","2017-10-23",0,0,"Germany",0,2.95979473288434,26,20.6950357627451,1
456,"2010-05-29","2010-06-17",1,0,"Germany",1,7.7873664263274,55,35.038706226004,1
457,"2015-10-26","2015-12-24",0,0,"France",0,3.02950620228689,27,24.4063846914355,0
458,"2012-06-24","2012-07-24",1,0,"France",0,2.09456236365805,20,0,1
459,"2012-01-25","2012-02-21",1,0,"France",0,3.32813165944012,34,14.9607203060445,1
460,"2009-03-14","2009-05-15",1,1,"France",0,1.20558746099552,12,34.6557888946826,0
461,"2019-03-09","2019-03-28",1,0,"Spain",1,1.10091550378431,5,0,1
462,"2010-01-27","2010-02-26",0,0,"Germany",1,2.11246116602909,11,34.7959240313836,1
463,"2009-11-01","2009-11-19",1,0,"Spain",1,3.15985873704375,20,54.969080431103,1
464,"2010-02-19","2010-04-01",0,0,"Spain",0,1.20481657966607,9,13.4971671247158,1
465,"2019-10-17","2019-11-07",0,0,"Germany",0,0.879946131567461,5,17.0076609816291,1
466,"2009-06-08","2009-07-23",0,0,"France",0,3.14436192973225,28,32.2298909236772,1
467,"2012-06-14","2012-07-08",0,0,"France",0,1.40725122639562,11,0,1
468,"2017-09-08","2017-09-15",0,0,"UK",0,1.00327879031864,7,0,1
469,"2013-03-09","2013-05-06",1,0,"Spain",0,1.00043408291027,8,17.7702303440498,0
470,"2013-05-31","2013-07-13",0,0,"UK",0,3.842386158295,35,26.9749537630302,0
471,"2011-11-07","2012-01-09",0,0,"Germany",0,1.16465272400379,8,0,0
472,"2011-07-06","2011-08-13",0,0,"Germany",0,0.933899997044224,6,36.5970549850068,0
473,"2019-07-30","2019-09-21",0,0,"France",0,1.85530252943481,15,31.1048055856067,0
474,"2017-04-11","2017-05-19",0,0,"Spain",0,1.59497581745755,12,0,0
475,"2014-07-09","2014-09-03",0,0,"Germany",1,1.05026667868421,10,26.421707298942,0
476,"2017-01-01","2017-01-13",1,0,"France",0,1.07534919752188,9,0,1
477,"2019-08-21","2019-10-11",1,0,"Spain",1,0.57483621978871,4,30.8585194940404,0
478,"2016-10-11","2016-11-11",0,0,"UK",0,1.52444603742966,12,34.7258385335934,1
479,"2019-04-18","2019-07-05",1,1,"UK",0,0.589861184729562,4,0,0
480,"2010-11-03","2010-11-27",0,0,"UK",0,4.43436430623732,41,19.7566546326203,0
481,"2013-02-16","2013-04-11",1,0,"Germany",1,2.49378355486271,31,33.6716096290237,0
482,"2012-08-19","2012-09-27",0,1,"France",1,0.6520054611318,6,22.8005161676982,0
483,"2013-04-22","2013-06-17",0,0,"Germany",0,2.54217374641993,22,0,0
484,"2018-12-26","2019-03-17",0,0,"Germany",0,2.1658829746979,18,35.5460213027834,0
485,"2019-11-04","2019-12-28",0,0,"Germany",0,1.96930791705262,16,38.6389710314517,0
486,"2018-12-27","2019-02-11",0,0,"Germany",0,1.04509704238517,7,0,0
487,"2009-05-20","2009-07-31",0,0,"UK",0,1.28348560323973,9,56.0213368061196,0
488,"2010-10-01","2010-10-12",0,1,"France",0,1.2567922432327,9,0,2
489,"2016-09-24","2016-11-01",0,0,"Germany",0,0.975937571319317,10,9.76101468009933,0
490,"2012-08-26","2012-10-17",0,0,"Spain",0,0.894903807127475,5,37.026846123462,0
491,"2010-04-06","2010-04-27",0,0,"Germany",0,1.02916631973992,7,0,1
492,"2011-12-20","2011-12-29",0,1,"France",0,2.67716973179629,27,0,1
493,"2009-06-09","2009-08-03",0,0,"Spain",0,2.91969386134494,26,18.7574324923462,0
494,"2016-04-02","2016-06-07",0,0,"Spain",0,3.17909919536793,28,11.9739931200126,0
495,"2016-11-17","2016-12-19",0,0,"UK",0,1.44186643632548,11,0,1
496,"2018-11-18","2019-01-18",0,0,"France",0,3.89113107730723,35,0,0
497,"2013-07-19","2013-08-30",0,0,"France",0,2.32340334553641,20,22.8234926229827,0
498,"2010-03-02","2010-04-27",0,1,"UK",0,0.762668583651421,5,0,0
499,"2018-03-26","2018-05-18",0,1,"UK",0,1.55734992797358,15,37.1539929992132,0
500,"2017-01-21","2017-03-04",0,0,"France",0,0.691294390858034,3,0,1
501,"2013-03-01","2013-03-09",0,0,"France",0,0.827784105315392,5,0,1
502,"2016-05-31","2016-07-10",1,0,"Germany",0,1.87811026121616,17,0,0
503,"2018-11-02","2018-11-27",1,0,"France",0,1.54525641899954,14,10.2454050634882,0
504,"2016-11-23","2017-01-07",0,0,"UK",1,1.07341242081934,16,17.7573752710294,0
505,"2014-12-28","2015-02-01",0,0,"UK",0,0.809224223172947,5,0,1
506,"2013-08-29","2013-09-20",0,1,"Germany",0,2.36117461482566,24,3.91130079842824,0
507,"2014-12-14","2015-02-12",0,0,"Spain",1,1.44784566660015,15,0,0
508,"2019-07-02","2019-08-04",0,0,"UK",1,1.45439668727033,6,0,1
509,"2016-10-06","2016-11-02",0,0,"Germany",0,1.70696793187968,14,14.2185343948815,1
510,"2019-04-23","2019-05-22",0,1,"UK",0,2.96162669039607,30,37.7294566359347,1
511,"2016-08-28","2016-09-27",1,0,"UK",0,0.854059227485146,6,0,1
512,"2015-03-25","2015-05-01",0,0,"France",0,2.07212556407557,17,0,1
513,"2015-01-20","2015-02-19",0,0,"France",0,1.57964087515308,12,38.8598466540209,1
514,"2016-06-23","2016-08-21",0,0,"Germany",0,2.14719471140998,27,0,0
515,"2009-04-15","2009-05-15",1,0,"France",0,0.676933432592345,4,0,1
516,"2018-04-28","2018-06-14",0,1,"UK",0,0.876261004044855,6,0,1
517,"2018-11-19","2018-12-14",1,0,"Germany",0,0.639690940562754,7,14.3051475952606,0
518,"2009-02-24","2009-03-26",0,0,"UK",0,0.925749843701321,6,35.5315466889477,1
519,"2017-08-06","2017-09-06",0,0,"France",1,3.25883599175808,18,27.9638664712675,1
520,"2012-01-09","2012-02-14",0,0,"France",0,1.66174157426719,13,39.4044525905407,0
521,"2011-06-13","2011-07-13",0,1,"UK",0,1.47278294583197,13,13.1978059495049,1
522,"2018-06-02","2018-07-29",1,0,"Spain",0,1.97664872489449,28,47.173216453695,0
523,"2010-08-14","2010-09-04",1,1,"Germany",0,1.84042590644266,22,31.8779596717131,1
524,"2019-05-23","2019-07-14",0,0,"Germany",0,1.39947319319916,10,14.0246895803503,0
525,"2015-09-01","2015-11-21",0,0,"Germany",0,0.893158968766949,9,30.4906307372379,0
526,"2016-01-13","2016-02-09",1,0,"France",0,0.591714220442344,6,24.993674764605,0
527,"2016-03-24","2016-04-08",1,0,"France",1,0.984835690897224,4,44.5745751572116,1
528,"2014-07-17","2014-08-03",0,0,"France",1,4.92702009482347,31,32.3855201303246,1
529,"2014-03-25","2014-05-07",0,0,"UK",0,0.692941627563633,3,41.1288933675622,0
530,"2011-01-04","2011-02-12",1,0,"Germany",0,2.19920242869555,23,44.1521030209074,1
531,"2018-06-26","2018-08-25",0,0,"Germany",0,1.27192090757976,9,0,0
532,"2018-09-28","2018-11-06",0,0,"Spain",0,2.19082116760773,18,23.5394196960301,0
533,"2016-05-29","2016-07-29",0,1,"Spain",0,1.63837726910161,16,41.3062615831961,0
534,"2016-01-18","2016-02-09",1,0,"UK",1,0.832056608195439,5,0,2
535,"2018-02-06","2018-03-20",0,0,"Spain",0,1.62844445472313,13,15.8388181657728,0
536,"2013-01-17","2013-02-08",1,0,"France",0,4.52432703615111,47,0,0
537,"2009-05-25","2009-07-17",0,0,"UK",0,4.1481872671185,38,37.2201450116175,0
538,"2010-12-07","2011-01-01",0,0,"France",0,1.78250385727225,14,0,1
539,"2017-03-28","2017-04-27",0,0,"Spain",0,0.805723154825604,5,0,1
540,"2011-12-19","2012-01-16",0,0,"Germany",0,0.770531095231012,4,0,1
541,"2015-04-12","2015-06-02",0,0,"UK",0,0.871874397793875,5,33.073861558402,0
542,"2015-08-21","2015-09-18",0,0,"Germany",0,1.78613779256784,14,0,0
543,"2015-04-11","2015-06-11",0,0,"Germany",0,2.90513122732736,26,0,0
544,"2019-08-06","2019-08-25",1,0,"UK",1,3.0105055403342,19,37.8828544185133,1
545,"2012-10-23","2012-11-30",0,0,"UK",0,1.16399502550619,8,0,1
546,"2015-01-10","2015-02-15",0,0,"Germany",0,1.07803374320563,7,35.0626560374466,1
547,"2019-10-06","2019-10-26",0,0,"Germany",0,2.50601433143806,22,15.6609397879118,0
548,"2017-09-04","2017-09-22",0,0,"Germany",0,0.684315155514739,3,0,1
549,"2016-04-07","2016-05-02",0,1,"Spain",0,2.12543650780365,21,0,1
550,"2015-08-18","2015-09-03",0,0,"UK",0,1.67323415139696,13,23.2396123285826,1
551,"2012-08-29","2012-10-08",0,0,"Spain",0,2.24782771289954,19,36.5833962903978,0
552,"2017-02-16","2017-03-13",0,0,"Germany",1,3.33575021480807,19,0,1
553,"2009-04-01","2009-05-18",0,0,"Spain",1,1.57901768361022,7,0,1
554,"2013-05-01","2013-05-14",0,0,"France",0,0.827546683939584,5,0,2
555,"2014-04-25","2014-06-24",0,0,"UK",0,1.05089663536244,7,19.1630808461871,0
556,"2019-05-21","2019-06-07",0,0,"UK",0,2.07343186709084,18,0,1
557,"2019-12-12","2020-01-14",1,0,"Spain",0,1.19809519432432,10,12.5777253150802,0
558,"2011-09-08","2011-10-08",0,0,"Germany",1,3.15574122516628,18,41.446094312822,1
559,"2014-10-19","2014-11-20",0,0,"Spain",0,1.46608358130794,11,38.5126420501693,0
560,"2013-08-12","2013-09-27",1,0,"France",0,1.18474603214404,10,17.0379586564911,0
561,"2010-08-28","2010-11-19",0,0,"France",0,1.43349398641905,11,40.3002633915781,0
562,"2016-05-06","2016-06-25",0,0,"UK",0,1.6104809735493,13,15.8679632813631,0
563,"2015-12-28","2016-02-02",0,1,"UK",0,1.64613501015834,15,46.9473673831773,1
564,"2009-11-18","2009-12-18",0,0,"UK",1,3.18962430061675,18,26.6312914664794,1
565,"2016-01-06","2016-03-14",0,0,"France",0,0.748590957903771,4,0,0
566,"2016-08-18","2016-10-14",0,0,"Germany",0,1.41151223422414,11,0,0
567,"2011-02-03","2011-02-18",0,0,"Germany",0,3.29814688450751,29,0,1
568,"2019-08-19","2019-10-09",0,0,"UK",0,2.1603019917651,18,0,0
569,"2011-09-22","2011-10-26",1,0,"Germany",1,1.76766352234432,21,0,0
570,"2015-07-11","2015-08-31",0,0,"Germany",0,2.91678899867249,26,26.0046849235591,0
571,"2017-02-22","2017-03-15",0,0,"France",1,2.86048311876098,16,0,1
572,"2015-09-12","2015-11-03",0,0,"Germany",0,1.12751136533112,8,31.638044652662,0
573,"2009-03-30","2009-05-24",0,0,"Spain",0,3.50917873207217,32,0,0
574,"2019-06-08","2019-08-01",0,1,"Spain",0,2.02099894800182,20,28.7899212167038,0
575,"2019-09-29","2019-10-19",0,0,"France",0,0.71950521622752,4,39.9791947382045,0
576,"2010-12-11","2011-01-20",0,0,"UK",0,1.11315854311703,8,31.8788131598602,0
577,"2018-07-11","2018-08-01",0,0,"Spain",0,3.56415472428519,32,0,1
578,"2015-05-04","2015-06-17",0,0,"UK",1,3.38305806151011,39,16.1096878749091,0
579,"2016-12-06","2017-01-23",1,0,"UK",0,0.618387645883325,3,25.277991589824,0
580,"2009-08-15","2009-09-07",0,1,"Spain",0,0.994948876346197,8,0,0
581,"2014-03-04","2014-04-04",0,0,"France",0,2.80571871157757,25,0,1
582,"2011-12-07","2012-01-07",0,0,"Spain",0,0.90444407799128,6,0,1
583,"2012-12-23","2013-01-25",0,0,"France",0,0.774239683405659,8,33.3824948966682,0
584,"2014-09-28","2014-11-02",1,0,"Spain",0,1.23332553906615,10,15.7999269522922,0
