"ID","Date d'entretien","Date de signature","Ajout mail rapide","Création de compte rapide","Obtention de l'ordinateur rapide","Réunion sur l'équipement rapide","Score de satisfaction Onboarding","Nombre d'emails envoyés","Nombre de meetings"
373,"2018-04-05","2018-05-11",0,0,1,0,1.06736642343311,12,2
374,"2011-07-26","2011-08-20",0,0,0,0,1.7879565452655,14,4
375,"2011-04-15","2011-06-06",0,0,1,0,0.754287805887653,7,4
376,"2014-01-27","2014-03-13",0,0,0,0,2.12892032906053,18,3
377,"2015-12-27","2016-03-07",0,0,0,0,1.73953019542076,14,2
378,"2017-10-26","2017-11-30",0,0,0,0,1.38935640091513,10,3
379,"2014-03-23","2014-04-18",0,0,0,0,2.54154489490486,22,6
380,"2019-02-24","2019-04-01",0,0,0,0,2.66931868703417,23,3
381,"2015-11-09","2015-12-30",0,1,0,0,1.99138829060006,20,3
382,"2019-04-29","2019-05-25",1,0,0,0,1.38740327539202,12,7
383,"2018-08-29","2018-10-14",1,1,0,0,2.66954804544907,31,5
384,"2017-07-02","2017-08-24",0,1,1,0,1.21091357748501,17,1
385,"2017-09-13","2017-09-26",0,0,0,0,1.30454041066498,10,2
386,"2012-03-02","2012-04-05",0,1,0,0,2.65492799026175,27,5
387,"2009-05-24","2009-06-17",1,0,0,0,1.5628163183879,14,3
388,"2016-05-23","2016-07-24",0,0,0,0,1.40798317192009,11,5
389,"2014-12-18","2015-02-18",0,0,0,0,1.04717813062188,7,5
390,"2013-05-14","2013-06-21",1,1,0,0,1.04935058819651,10,4
391,"2012-04-24","2012-05-23",0,0,0,0,1.63199774179618,13,5
392,"2015-10-17","2015-12-18",1,0,1,0,1.23978470433343,16,2
393,"2011-06-13","2011-07-08",0,0,0,0,3.57366005954809,32,3
394,"2016-02-12","2016-03-15",0,1,0,0,2.0968511191474,20,4
395,"2017-01-06","2017-01-28",1,0,0,0,1.26169897662066,11,5
396,"2012-01-16","2012-02-13",0,0,0,0,5.46084088669017,51,1
397,"2013-08-03","2013-10-14",0,0,0,0,2.21358771005187,19,2
398,"2010-08-16","2010-09-27",0,0,0,0,2.4497542163466,21,4
399,"2016-02-20","2016-04-17",0,0,0,1,1.1448304900251,11,6
400,"2010-11-04","2010-11-28",1,1,0,0,2.31392322816218,27,3
401,"2015-08-30","2015-09-16",1,0,0,0,2.31547250701779,23,5
402,"2011-08-24","2011-10-12",0,1,1,0,0.926057286492826,12,1
403,"2019-01-23","2019-02-04",1,0,0,1,2.73368950942736,17,7
404,"2016-10-07","2016-10-28",0,1,0,1,1.27332698773001,6,2
405,"2015-03-02","2015-04-10",1,1,1,0,1.28123313349994,14,7
406,"2015-10-25","2015-11-16",0,0,0,0,3.05932389582177,27,10
407,"2016-03-27","2016-05-01",0,0,0,0,1.30085505660276,10,2
408,"2019-07-01","2019-07-17",0,0,0,1,4.10001201488313,24,5
409,"2015-05-11","2015-05-23",0,0,0,1,4.72835160165117,28,7
410,"2011-03-15","2011-03-30",0,0,0,0,1.97448608596097,16,6
411,"2011-05-12","2011-07-22",0,0,0,0,1.27337632474918,9,1
412,"2012-05-30","2012-06-03",0,1,0,0,2.41505859201269,24,4
413,"2016-04-04","2016-05-30",0,1,0,1,0.529102529118245,4,3
414,"2009-10-30","2009-12-09",0,1,0,0,0.738363840812898,5,2
415,"2014-08-18","2014-10-04",0,0,1,0,1.33089632479423,16,2
416,"2014-03-12","2014-04-13",1,1,0,0,2.49290050087254,29,6
417,"2011-10-03","2011-11-10",0,1,0,0,0.666200059564207,4,1
418,"2017-04-17","2017-05-16",0,0,0,0,1.13744367614842,8,3
419,"2009-05-07","2009-06-15",0,1,0,0,0.719054785624011,5,3
420,"2009-10-17","2009-12-26",0,1,0,0,1.64005787667694,16,5
421,"2018-01-04","2018-02-11",0,0,1,0,1.00126123823355,11,3
422,"2011-01-14","2011-02-16",1,0,0,1,2.86629028677468,18,4
423,"2016-06-04","2016-07-18",0,0,1,0,2.08803087396307,26,3
424,"2014-12-18","2015-02-08",0,0,0,0,1.39781493869551,10,3
425,"2017-11-01","2018-01-05",0,1,0,0,3.24388586937023,35,5
426,"2016-03-14","2016-04-08",0,0,0,0,3.14332686829307,28,2
427,"2016-07-06","2016-07-26",0,0,0,0,1.96766660225505,16,2
428,"2010-06-12","2010-07-25",0,0,0,0,2.15381375979493,18,3
429,"2009-05-01","2009-07-17",0,1,1,0,0.765388021604778,9,3
430,"2014-03-28","2014-04-25",0,0,1,1,1.40215123186856,22,2
431,"2009-10-05","2009-11-23",0,0,0,0,3.88050501994663,35,2
432,"2019-01-21","2019-03-01",0,0,1,1,1.27082347750462,19,1
433,"2014-04-18","2014-07-03",1,0,0,1,0.779355739330909,7,4
434,"2012-01-26","2012-02-06",0,1,0,0,2.80245680698815,29,3
435,"2016-12-07","2017-01-04",0,1,1,0,2.12486253747386,22,2
436,"2018-10-05","2018-11-11",0,0,1,0,1.42962735071637,17,2
437,"2015-05-28","2015-07-06",1,0,0,0,2.8107273820507,28,2
438,"2018-08-26","2018-10-17",0,0,0,0,4.73566138150406,44,3
439,"2009-03-31","2009-04-19",0,1,1,1,1.05452685464739,5,7
440,"2014-08-25","2014-09-22",0,1,0,0,0.735485587229404,5,2
441,"2011-04-09","2011-06-23",0,0,0,0,2.69230677938384,23,1
442,"2013-06-26","2013-08-12",1,1,0,0,2.09104381671309,24,4
443,"2017-04-22","2017-05-26",1,0,1,0,0.706017037858271,5,8
444,"2011-04-20","2011-05-12",0,0,0,0,1.97527960672977,16,3
445,"2016-02-05","2016-04-06",1,0,0,0,0.999546870739506,8,3
446,"2009-07-10","2009-08-09",0,0,0,0,3.70651374438077,34,3
447,"2014-11-07","2014-11-29",1,0,0,0,0.670298943501206,4,10
448,"2013-05-30","2013-07-20",0,0,1,0,1.91003700346249,24,3
449,"2012-12-10","2012-12-30",1,0,0,0,1.75964630410207,14,3
450,"2016-10-02","2016-10-27",0,0,0,0,1.739980493635,14,7
451,"2015-05-25","2015-06-22",0,1,0,0,1.25027146760418,9,7
452,"2018-12-11","2019-01-29",0,0,1,0,2.75602345943997,36,5
453,"2017-05-01","2017-06-16",0,0,0,0,3.75165868833418,34,4
454,"2009-12-29","2010-01-24",0,1,0,0,1.0741957147026,9,4
455,"2017-09-23","2017-10-23",0,0,0,0,2.95979473288434,26,4
456,"2010-05-29","2010-06-17",1,0,0,1,7.7873664263274,55,2
457,"2015-10-26","2015-12-24",0,0,0,0,3.02950620228689,27,3
458,"2012-06-24","2012-07-24",1,0,0,0,2.09456236365805,20,6
459,"2012-01-25","2012-02-21",1,0,0,0,3.32813165944012,34,2
460,"2009-03-14","2009-05-15",1,1,0,0,1.20558746099552,12,2
461,"2019-03-09","2019-03-28",1,0,0,1,1.10091550378431,5,7
462,"2010-01-27","2010-02-26",0,0,0,1,2.11246116602909,11,3
463,"2009-11-01","2009-11-19",1,0,0,1,3.15985873704375,20,6
464,"2010-02-19","2010-04-01",0,0,0,0,1.20481657966607,9,3
465,"2019-10-17","2019-11-07",0,0,0,0,0.879946131567461,5,7
466,"2009-06-08","2009-07-23",0,0,0,0,3.14436192973225,28,3
467,"2012-06-14","2012-07-08",0,0,0,0,1.40725122639562,11,4
468,"2017-09-08","2017-09-15",0,0,0,0,1.00327879031864,7,2
469,"2013-03-09","2013-05-06",1,0,0,0,1.00043408291027,8,4
470,"2013-05-31","2013-07-13",0,0,0,0,3.842386158295,35,3
471,"2011-11-07","2012-01-09",0,0,0,0,1.16465272400379,8,3
472,"2011-07-06","2011-08-13",0,0,0,0,0.933899997044224,6,3
473,"2019-07-30","2019-09-21",0,0,0,0,1.85530252943481,15,2
474,"2017-04-11","2017-05-19",0,0,0,0,1.59497581745755,12,5
475,"2014-07-09","2014-09-03",0,0,0,1,1.05026667868421,10,3
476,"2017-01-01","2017-01-13",1,0,0,0,1.07534919752188,9,5
477,"2019-08-21","2019-10-11",1,0,0,1,0.57483621978871,4,2
478,"2016-10-11","2016-11-11",0,0,0,0,1.52444603742966,12,5
479,"2019-04-18","2019-07-05",1,1,0,0,0.589861184729562,4,4
480,"2010-11-03","2010-11-27",0,0,0,0,4.43436430623732,41,2
481,"2013-02-16","2013-04-11",1,0,0,1,2.49378355486271,31,2
482,"2012-08-19","2012-09-27",0,1,0,1,0.6520054611318,6,4
483,"2013-04-22","2013-06-17",0,0,0,0,2.54217374641993,22,4
484,"2018-12-26","2019-03-17",0,0,0,0,2.1658829746979,18,1
485,"2019-11-04","2019-12-28",0,0,0,0,1.96930791705262,16,2
486,"2018-12-27","2019-02-11",0,0,0,0,1.04509704238517,7,2
487,"2009-05-20","2009-07-31",0,0,0,0,1.28348560323973,9,5
488,"2010-10-01","2010-10-12",0,1,0,0,1.2567922432327,9,4
489,"2016-09-24","2016-11-01",0,0,1,0,0.975937571319317,10,2
490,"2012-08-26","2012-10-17",0,0,0,0,0.894903807127475,5,2
491,"2010-04-06","2010-04-27",0,0,0,0,1.02916631973992,7,5
492,"2011-12-20","2011-12-29",0,1,0,0,2.67716973179629,27,1
493,"2009-06-09","2009-08-03",0,0,0,0,2.91969386134494,26,3
494,"2016-04-02","2016-06-07",0,0,0,0,3.17909919536793,28,1
495,"2016-11-17","2016-12-19",0,0,0,0,1.44186643632548,11,7
496,"2018-11-18","2019-01-18",0,0,0,0,3.89113107730723,35,4
497,"2013-07-19","2013-08-30",0,0,0,0,2.32340334553641,20,4
498,"2010-03-02","2010-04-27",0,1,0,0,0.762668583651421,5,3
499,"2018-03-26","2018-05-18",0,1,0,0,1.55734992797358,15,3
500,"2017-01-21","2017-03-04",0,0,0,0,0.691294390858034,3,4
501,"2013-03-01","2013-03-09",0,0,0,0,0.827784105315392,5,3
502,"2016-05-31","2016-07-10",1,0,0,0,1.87811026121616,17,3
503,"2018-11-02","2018-11-27",1,0,0,0,1.54525641899954,14,4
504,"2016-11-23","2017-01-07",0,0,1,1,1.07341242081934,16,5
505,"2014-12-28","2015-02-01",0,0,0,0,0.809224223172947,5,3
506,"2013-08-29","2013-09-20",0,1,0,0,2.36117461482566,24,1
507,"2014-12-14","2015-02-12",0,0,0,1,1.44784566660015,15,2
508,"2019-07-02","2019-08-04",0,0,0,1,1.45439668727033,6,2
509,"2016-10-06","2016-11-02",0,0,0,0,1.70696793187968,14,3
510,"2019-04-23","2019-05-22",0,1,0,0,2.96162669039607,30,6
511,"2016-08-28","2016-09-27",1,0,0,0,0.854059227485146,6,6
512,"2015-03-25","2015-05-01",0,0,0,0,2.07212556407557,17,7
513,"2015-01-20","2015-02-19",0,0,0,0,1.57964087515308,12,4
514,"2016-06-23","2016-08-21",0,0,1,0,2.14719471140998,27,1
515,"2009-04-15","2009-05-15",1,0,0,0,0.676933432592345,4,1
516,"2018-04-28","2018-06-14",0,1,0,0,0.876261004044855,6,3
517,"2018-11-19","2018-12-14",1,0,1,0,0.639690940562754,7,3
518,"2009-02-24","2009-03-26",0,0,0,0,0.925749843701321,6,6
519,"2017-08-06","2017-09-06",0,0,0,1,3.25883599175808,18,2
520,"2012-01-09","2012-02-14",0,0,0,0,1.66174157426719,13,3
521,"2011-06-13","2011-07-13",0,1,0,0,1.47278294583197,13,1
522,"2018-06-02","2018-07-29",1,0,1,0,1.97664872489449,28,7
523,"2010-08-14","2010-09-04",1,1,1,0,1.84042590644266,22,7
524,"2019-05-23","2019-07-14",0,0,0,0,1.39947319319916,10,2
525,"2015-09-01","2015-11-21",0,0,1,0,0.893158968766949,9,4
526,"2016-01-13","2016-02-09",1,0,1,0,0.591714220442344,6,3
527,"2016-03-24","2016-04-08",1,0,0,1,0.984835690897224,4,4
528,"2014-07-17","2014-08-03",0,0,1,1,4.92702009482347,31,4
529,"2014-03-25","2014-05-07",0,0,0,0,0.692941627563633,3,4
530,"2011-01-04","2011-02-12",1,0,1,0,2.19920242869555,23,1
531,"2018-06-26","2018-08-25",0,0,0,0,1.27192090757976,9,3
532,"2018-09-28","2018-11-06",0,0,0,0,2.19082116760773,18,1
533,"2016-05-29","2016-07-29",0,1,0,0,1.63837726910161,16,1
534,"2016-01-18","2016-02-09",1,0,0,1,0.832056608195439,5,3
535,"2018-02-06","2018-03-20",0,0,0,0,1.62844445472313,13,3
536,"2013-01-17","2013-02-08",1,0,0,0,4.52432703615111,47,4
537,"2009-05-25","2009-07-17",0,0,0,0,4.1481872671185,38,2
538,"2010-12-07","2011-01-01",0,0,0,0,1.78250385727225,14,4
539,"2017-03-28","2017-04-27",0,0,1,0,0.805723154825604,5,7
540,"2011-12-19","2012-01-16",0,0,0,0,0.770531095231012,4,2
541,"2015-04-12","2015-06-02",0,0,0,0,0.871874397793875,5,5
542,"2015-08-21","2015-09-18",0,0,0,0,1.78613779256784,14,3
543,"2015-04-11","2015-06-11",0,0,0,0,2.90513122732736,26,1
544,"2019-08-06","2019-08-25",1,0,0,1,3.0105055403342,19,3
545,"2012-10-23","2012-11-30",0,0,0,0,1.16399502550619,8,7
546,"2015-01-10","2015-02-15",0,0,0,0,1.07803374320563,7,4
547,"2019-10-06","2019-10-26",0,0,0,0,2.50601433143806,22,1
548,"2017-09-04","2017-09-22",0,0,0,0,0.684315155514739,3,2
549,"2016-04-07","2016-05-02",0,1,0,0,2.12543650780365,21,3
550,"2015-08-18","2015-09-03",0,0,0,0,1.67323415139696,13,5
551,"2012-08-29","2012-10-08",0,0,0,0,2.24782771289954,19,2
552,"2017-02-16","2017-03-13",0,0,0,1,3.33575021480807,19,4
553,"2009-04-01","2009-05-18",0,0,0,1,1.57901768361022,7,4
554,"2013-05-01","2013-05-14",0,0,0,0,0.827546683939584,5,2
555,"2014-04-25","2014-06-24",0,0,0,0,1.05089663536244,7,2
556,"2019-05-21","2019-06-07",0,0,1,0,2.07343186709084,18,6
557,"2019-12-12","2020-01-14",1,0,0,0,1.19809519432432,10,5
558,"2011-09-08","2011-10-08",0,0,0,1,3.15574122516628,18,5
559,"2014-10-19","2014-11-20",0,0,0,0,1.46608358130794,11,3
560,"2013-08-12","2013-09-27",1,0,0,0,1.18474603214404,10,2
561,"2010-08-28","2010-11-19",0,0,0,0,1.43349398641905,11,1
562,"2016-05-06","2016-06-25",0,0,0,0,1.6104809735493,13,3
563,"2015-12-28","2016-02-02",0,1,0,0,1.64613501015834,15,2
564,"2009-11-18","2009-12-18",0,0,0,1,3.18962430061675,18,2
565,"2016-01-06","2016-03-14",0,0,0,0,0.748590957903771,4,2
566,"2016-08-18","2016-10-14",0,0,0,0,1.41151223422414,11,2
567,"2011-02-03","2011-02-18",0,0,0,0,3.29814688450751,29,6
568,"2019-08-19","2019-10-09",0,0,0,0,2.1603019917651,18,3
569,"2011-09-22","2011-10-26",1,0,0,1,1.76766352234432,21,5
570,"2015-07-11","2015-08-31",0,0,0,0,2.91678899867249,26,2
571,"2017-02-22","2017-03-15",0,0,0,1,2.86048311876098,16,3
572,"2015-09-12","2015-11-03",0,0,0,0,1.12751136533112,8,4
573,"2009-03-30","2009-05-24",0,0,0,0,3.50917873207217,32,5
574,"2019-06-08","2019-08-01",0,1,0,0,2.02099894800182,20,2
575,"2019-09-29","2019-10-19",0,0,0,0,0.71950521622752,4,3
576,"2010-12-11","2011-01-20",0,0,0,0,1.11315854311703,8,3
577,"2018-07-11","2018-08-01",0,0,0,0,3.56415472428519,32,7
578,"2015-05-04","2015-06-17",0,0,0,1,3.38305806151011,39,2
579,"2016-12-06","2017-01-23",1,0,0,0,0.618387645883325,3,1
580,"2009-08-15","2009-09-07",0,1,0,0,0.994948876346197,8,2
581,"2014-03-04","2014-04-04",0,0,0,0,2.80571871157757,25,3
582,"2011-12-07","2012-01-07",0,0,0,0,0.90444407799128,6,7
583,"2012-12-23","2013-01-25",0,0,1,0,0.774239683405659,8,3
584,"2014-09-28","2014-11-02",1,0,0,0,1.23332553906615,10,4
585,"2016-09-28","2016-11-23",0,0,0,0,0.705881232421169,4,5
586,"2011-10-21","2011-12-01",0,0,0,0,1.99799417888154,16,3
587,"2018-12-06","2018-12-04",0,0,0,1,3.86183183962753,22,5
588,"2010-06-17","2010-08-09",0,0,1,0,0.500070410634865,4,2
589,"2018-09-30","2018-11-18",0,0,1,0,0.947968705245831,10,2
590,"2014-12-10","2015-01-29",1,0,0,0,2.95496767595042,29,2
591,"2014-12-18","2014-12-28",0,0,1,1,4.1521605733171,26,4
592,"2010-05-18","2010-05-28",1,1,0,1,2.25828896257575,16,1
593,"2013-09-07","2013-10-04",0,0,0,0,0.906296578665998,6,2
594,"2013-01-07","2013-03-19",0,1,0,0,1.71581265982555,17,2
595,"2018-03-04","2018-04-17",0,0,1,0,2.83297281068756,37,3
596,"2014-09-10","2014-11-06",0,0,0,0,1.54291447438105,12,4
597,"2011-05-04","2011-05-20",0,0,0,0,0.8824815384315,5,2
598,"2014-01-23","2014-04-07",1,1,0,0,1.56454578068515,17,3
599,"2015-05-30","2015-07-13",0,0,0,1,1.13668652944295,11,3
600,"2016-08-09","2016-09-19",0,1,0,0,0.74213903119573,5,3
601,"2016-02-02","2016-04-07",0,1,0,0,1.45606343321519,14,4
602,"2019-09-06","2019-10-01",0,0,0,0,1.8314923987474,15,3
603,"2013-10-27","2013-11-30",0,0,0,0,2.83464362753592,25,4
604,"2013-04-04","2013-04-23",0,1,0,0,0.638729342460005,4,4
605,"2013-07-07","2013-07-27",0,1,0,0,1.42708533536949,13,1
606,"2018-03-15","2018-03-25",0,0,0,0,1.46640523882119,11,3
607,"2013-08-10","2013-09-16",0,0,0,0,1.21646609690361,9,4
608,"2009-08-18","2009-08-24",0,0,0,0,1.71626558508156,14,6
609,"2010-05-14","2010-06-21",0,0,0,0,1.06426161912385,7,3
610,"2019-04-03","2019-04-02",0,0,0,1,2.75714485132805,15,4
611,"2013-12-29","2014-01-24",0,0,0,1,6.19142947860061,38,5
612,"2016-03-23","2016-05-01",0,0,0,1,1.24837831064914,5,2
613,"2011-06-19","2011-07-16",1,0,0,1,0.835210922433568,8,2
614,"2013-04-28","2013-06-16",0,0,0,0,2.22534492501408,19,2
615,"2018-07-11","2018-07-17",0,1,0,1,1.25171144493871,6,2
616,"2018-10-20","2018-11-20",0,0,0,0,2.17166365089835,18,1
617,"2019-10-26","2019-12-06",0,0,0,0,2.77384344286446,24,1
618,"2014-07-08","2014-08-11",0,1,0,0,4.9900176179046,53,2
619,"2009-04-05","2009-05-13",1,0,0,0,3.75324176573636,39,2
620,"2013-08-26","2013-09-29",1,0,0,0,0.780009331246309,5,5
621,"2017-10-05","2017-11-15",0,1,0,0,2.03966681631605,20,2
622,"2017-06-05","2017-07-02",0,0,0,0,1.18382823797086,8,3
623,"2014-04-04","2014-04-27",0,0,0,0,0.99734729371179,6,9
624,"2017-10-02","2017-11-24",0,0,0,0,2.07996398762861,17,2
625,"2012-05-04","2012-06-30",1,0,0,0,2.28309466689399,22,2
626,"2017-02-24","2017-03-17",0,0,0,1,2.53051598826032,13,2
627,"2013-08-12","2013-11-06",1,1,0,0,0.673587219433856,5,2
628,"2019-11-09","2019-12-27",0,0,1,0,0.998626899442978,11,2
629,"2018-02-23","2018-03-12",0,0,0,0,3.7141615907451,34,4
630,"2011-03-13","2011-04-14",0,0,0,1,1.04486519234698,3,4
631,"2012-12-07","2012-12-31",0,0,0,0,1.67956976543569,13,5
632,"2018-05-02","2018-06-05",1,0,1,0,1.64009477958651,23,5
633,"2018-08-01","2018-09-18",0,0,1,0,2.06742633700944,26,1
634,"2013-07-27","2013-08-18",0,0,0,0,0.821954815771529,5,2
635,"2010-08-01","2010-08-04",0,1,0,0,1.15469633457224,10,4
636,"2014-05-14","2014-07-07",1,1,1,0,2.60994235423203,45,3
637,"2009-02-02","2009-04-14",0,0,0,0,2.42216703918868,21,1
638,"2012-07-14","2012-08-31",0,1,0,0,1.98559927797312,20,3
639,"2013-04-18","2013-06-07",1,0,0,0,1.95219319628089,18,2
640,"2016-12-26","2017-01-24",0,0,0,0,1.6983989421294,13,6
641,"2013-08-01","2013-09-03",1,1,0,0,0.797028830753083,7,7
642,"2014-10-30","2014-12-16",0,0,1,0,0.69068805188448,6,2
643,"2012-11-24","2012-12-22",0,0,0,0,4.19435500383473,38,1
644,"2018-11-08","2019-01-26",0,0,0,0,1.55604107980618,12,4
645,"2010-09-09","2010-09-17",1,0,1,0,0.789464856487952,6,4
646,"2013-09-27","2013-11-30",1,0,0,0,1.64892230921509,15,1
647,"2014-05-25","2014-06-30",0,0,0,0,2.96603085565489,26,2
648,"2018-02-25","2018-03-15",0,1,1,0,1.52992753117509,15,2
649,"2011-05-13","2011-07-07",0,0,0,0,1.29935088990105,9,5
650,"2015-12-25","2016-01-20",0,0,0,0,1.46797496740872,11,4
651,"2015-02-17","2015-04-01",0,0,0,0,1.75875929826112,14,1
652,"2016-08-07","2016-10-11",0,0,0,0,2.99870608602592,26,3
653,"2014-08-05","2014-08-17",0,0,0,0,2.25960258238676,19,6
654,"2013-12-29","2014-02-27",0,1,0,0,1.64916893005703,16,3
655,"2014-11-02","2014-11-30",0,0,0,0,1.33190405066503,10,3
656,"2018-07-04","2018-07-19",1,0,0,0,1.75193358531658,16,3
657,"2019-06-19","2019-08-19",1,0,0,0,1.01594876613697,8,3
658,"2016-11-09","2016-11-26",0,0,0,0,1.85020739745424,15,5
659,"2011-02-10","2011-02-20",0,1,0,0,1.10431346356693,9,5
660,"2018-11-23","2019-01-10",0,0,0,1,2.6106884275739,29,5
661,"2014-07-03","2014-08-11",0,0,0,0,2.05404039994507,17,5
662,"2015-04-17","2015-05-18",0,0,0,0,3.93041906369214,36,5
663,"2017-09-13","2017-10-01",0,0,0,1,1.21730157012184,5,5
664,"2019-10-22","2019-12-17",1,0,0,0,2.33490188994292,22,5
665,"2017-07-25","2017-08-05",0,0,0,0,1.36841765925095,10,7
666,"2009-09-29","2009-10-31",1,0,0,0,0.988182724691607,7,6
667,"2015-10-13","2015-11-12",0,0,0,0,1.19076765656755,8,4
668,"2011-02-09","2011-03-02",0,1,0,0,2.59550610302107,26,4
669,"2010-07-31","2010-09-25",1,0,0,1,0.980793006351341,10,1
670,"2010-05-06","2010-06-08",0,0,1,0,1.55229734914238,19,2
671,"2015-11-22","2016-01-02",0,0,0,0,1.33814565711508,10,4
672,"2014-02-19","2014-03-16",0,0,0,0,0.941904786500746,6,5
673,"2010-09-13","2010-10-06",0,0,0,0,2.71879172463367,24,5
674,"2018-07-20","2018-09-01",0,1,1,0,1.13765384837741,16,3
675,"2015-04-02","2015-04-23",1,0,0,1,5.17362164049915,36,6
676,"2019-05-02","2019-07-02",0,1,0,0,2.04223988671468,21,3
677,"2017-05-29","2017-06-28",0,0,0,0,3.60353967211055,33,3
678,"2011-09-23","2011-11-17",0,0,0,0,2.21385168434535,19,4
679,"2009-01-02","2009-01-21",0,0,1,0,0.894588986417184,9,3
680,"2013-09-20","2013-11-11",0,0,0,0,3.20845451443394,29,2
681,"2016-01-08","2016-02-20",1,0,0,0,3.45818421872725,35,2
682,"2019-03-25","2019-05-04",0,0,0,1,3.64168242404152,21,2
683,"2010-04-16","2010-05-17",0,0,1,0,1.32345059047618,15,2
684,"2012-02-12","2012-03-12",0,0,0,1,1.80706068555926,9,1
685,"2014-12-12","2015-01-13",0,0,0,0,2.51909144727551,22,4
686,"2018-11-04","2019-01-01",1,0,1,0,1.06573305134209,13,2
687,"2017-08-13","2017-09-08",0,0,1,0,0.75411826790098,7,2
688,"2018-06-15","2018-07-06",0,0,0,0,4.09733791677163,37,5
689,"2014-05-26","2014-06-22",1,0,0,0,4.09048488076532,43,4
690,"2013-08-06","2013-09-13",0,0,0,0,2.32951095829362,20,2
691,"2013-02-22","2013-03-26",0,0,1,1,1.33594418419726,20,3
692,"2018-03-28","2018-05-30",1,0,0,1,1.07855689831537,11,4
693,"2011-01-18","2011-03-02",0,0,0,0,2.23310091333963,19,1
694,"2014-10-15","2014-11-23",0,0,1,0,1.73078602585036,21,4
695,"2018-03-07","2018-04-09",0,0,0,1,1.3136616661246,5,1
696,"2009-09-17","2009-10-26",1,0,0,0,1.44370552199608,13,2
697,"2015-05-09","2015-06-05",0,0,0,0,2.08337499026899,17,3
698,"2019-09-24","2019-10-16",0,0,0,0,1.37802189512283,10,7
699,"2016-02-10","2016-02-27",1,0,0,1,1.30620506615492,6,5
700,"2010-11-04","2010-12-02",0,0,0,0,3.96107832435811,36,2
701,"2012-01-09","2012-01-30",0,0,0,0,0.98124416924504,6,5
702,"2018-10-15","2018-12-28",0,1,0,0,1.51677235205179,14,1
703,"2009-04-05","2009-05-01",0,0,0,0,1.36123478637995,10,1
704,"2010-01-31","2010-02-23",0,0,1,0,1.91528338208159,24,3
705,"2009-10-07","2009-11-03",0,0,0,0,2.53267795381675,22,6
706,"2017-11-05","2017-12-26",1,0,0,1,0.585601884815074,5,1
707,"2010-01-24","2010-03-09",0,0,0,0,0.811064399063331,5,3
708,"2012-04-24","2012-05-14",0,1,1,0,1.92560279375008,20,4
709,"2013-06-08","2013-07-14",1,0,0,0,1.82411264041995,17,8
710,"2018-12-03","2018-12-21",1,0,1,0,0.816818798515482,9,3
711,"2015-07-23","2015-09-03",0,1,0,0,0.968225745407243,8,2
712,"2014-09-06","2014-10-24",0,1,0,0,1.45959232617667,14,2
713,"2011-03-18","2011-04-19",1,0,0,1,2.10433409256994,12,7
714,"2010-06-08","2010-08-11",0,1,0,0,1.72018738226829,17,3
715,"2011-04-12","2011-05-23",1,1,1,0,0.745001473169411,10,4
716,"2019-12-21","2020-01-10",1,0,0,0,2.25782166912975,22,4
717,"2012-10-27","2012-12-04",0,1,0,0,1.26544187378157,11,6
718,"2016-03-07","2016-03-31",1,0,1,0,0.912676756594158,11,3
719,"2011-08-26","2011-09-17",0,0,0,0,3.48432832255381,31,5
720,"2015-09-22","2015-10-03",0,0,0,1,1.1314236140921,4,5
721,"2012-06-02","2012-06-20",0,1,0,0,0.679221840824747,4,4
722,"2013-08-31","2013-10-12",1,1,1,0,0.479581421286265,5,7
723,"2018-05-03","2018-06-25",0,0,0,1,0.975628333907908,9,4
724,"2018-07-01","2018-08-24",0,0,0,0,1.55769421500238,12,1
725,"2019-10-08","2019-11-05",0,1,0,1,1.87458869738458,15,1
726,"2014-01-15","2014-02-16",0,0,0,0,2.20019021346749,19,2
727,"2011-11-07","2011-11-20",1,1,0,0,1.98571569374831,16,4
728,"2015-12-06","2016-01-30",0,0,0,0,3.06677447152308,27,3
729,"2016-12-25","2017-01-23",0,0,0,1,2.61501703467318,14,2
730,"2019-03-17","2019-05-14",0,0,0,0,2.14924355394968,18,3
731,"2013-09-23","2013-10-25",0,0,0,0,2.6241673735157,23,4
732,"2017-09-26","2017-10-30",1,1,1,0,1.68634890781073,28,3
733,"2017-11-21","2017-12-06",0,0,0,0,4.29270777949784,39,3
734,"2014-07-13","2014-08-21",1,0,0,0,1.95679137772841,19,5
735,"2009-06-10","2009-08-07",1,0,0,0,1.17418647112942,10,2
736,"2017-05-10","2017-06-27",0,0,0,0,0.912441021543646,6,4
737,"2019-01-21","2019-03-08",0,0,0,0,4.43053502294087,41,2
738,"2012-03-26","2012-05-01",0,0,0,0,3.44229179558218,31,3
739,"2016-07-27","2016-08-10",0,0,0,1,5.96661711264416,36,3
